1, 1172, 2.8617924105592367
1, 1405, 2.320532292742755
1, 2193, 3.0464659213812673
1, 2968, 3.241393654743832
2, 52, 3.593634040858517
2, 144, 3.0315002755999108
2, 248, 5.0
2, 314, 4.071541106591475
2, 319, 4.52338430309361
2, 370, 2.7133203633208804
2, 371, 2.8618516291523015
2, 372, 3.9546936025827484
2, 382, 4.043334300609766
2, 405, 2.4021483378532986
2, 485, 2.849107253508007
2, 537, 3.237509574183628
2, 550, 5.0
2, 616, 3.812811218985343
2, 661, 3.381846739406439
2, 720, 4.415130059280355
3, 377, 4.047577730361056
3, 592, 3.116365089172362
3, 595, 3.6069989071520894
3, 736, 3.217946294510646
3, 1197, 3.9023988648083945
3, 1721, 3.5111152461604163
3, 2716, 3.5523472588250966
3, 5349, 3.298742836811777
3, 8636, 2.7193510883665777
3, 44191, 3.8376165929212305
4, 185, 3.7496642727954894
4, 356, 5.0
4, 357, 3.933102216439364
4, 364, 4.97603562286542
4, 410, 4.127610009611184
4, 435, 3.432120251707901
4, 440, 4.372023507210294
4, 442, 3.3361591830926285
4, 588, 4.55250855062744
4, 589, 4.461745584523576
4, 594, 4.916778636862595
4, 596, 4.807556154615648
4, 610, 3.676805986412362
4, 616, 4.599596605716624
4, 919, 5.0
4, 1022, 4.561527600641927
4, 1028, 4.82471016180933
4, 1032, 4.822476945061166
4, 1033, 4.162570038681911
4, 1282, 4.75205102855517
4, 1334, 3.8725432141070617
4, 1372, 3.253164872366913
4, 1580, 4.352852385494348
4, 1858, 3.294696260963109
4, 1967, 4.7724937528539275
4, 2033, 3.9450270617403174
4, 2078, 4.478728276355367
4, 2081, 4.14302682300633
4, 2085, 4.512975159325806
4, 2087, 4.970787242752875
4, 2094, 3.810258972486122
4, 2096, 4.408443817016416
4, 2102, 5.0
4, 2124, 3.8073883535878332
4, 2141, 4.253062794619168
4, 2454, 4.007003280605342
4, 3034, 4.840958757849601
4, 3108, 4.438022750676416
4, 3255, 4.969188797914211
4, 3263, 4.80517580148612
4, 4006, 4.3997558805837444
5, 3, 3.3530998629346724
5, 39, 3.6745143444682573
5, 104, 4.156334816877686
5, 788, 3.2347287662758033
5, 1247, 4.042709546569747
5, 1485, 4.065290289842419
5, 1544, 3.872973137902554
5, 1777, 3.7461209991015783
5, 1997, 4.546643872662383
5, 2770, 3.0968632142650314
5, 4018, 4.132028342354875
5, 4025, 4.351191948479544
5, 4447, 3.8458366732295852
5, 4718, 3.1675959761903894
5, 5266, 3.678788670492378
5, 5995, 4.211308989107504
5, 6373, 4.368738563043912
5, 8376, 2.9047785489978675
5, 30749, 4.822279374513865
5, 33679, 3.490343437131063
6, 173, 2.149782562060663
6, 1687, 3.355907204420734
6, 2019, 4.081506662625243
6, 2072, 2.6213223123810647
6, 2528, 3.1076171304797744
6, 2723, 3.0336202513302766
6, 3300, 2.7297370752806533
6, 4641, 3.6809670006639825
6, 4975, 1.777151985255098
7, 260, 4.3655426964612465
7, 316, 2.784074301825345
7, 377, 3.8709004605183055
7, 380, 3.5982443293984296
7, 480, 3.7479769948835324
7, 589, 4.389486789831992
7, 1036, 3.9987080523929976
7, 1129, 3.3334433017439595
7, 1198, 4.352084846351209
7, 1240, 4.372254772688995
7, 1275, 3.5218661096675583
7, 1371, 3.4541790838191497
7, 1372, 2.897848180058297
7, 1373, 2.1456408701766785
7, 1374, 3.4632927106074747
7, 1375, 3.2476358057835992
